symbol,side,amount,open_time,open_price,close_time,close_price,value,notional,profit,profit_percent
ETH-PERP,sell,0.013686630898937919,2022-01-06 03:00:00,3653.2,2022-01-06 06:00:00,3470.5399999999995,50.0,100.0,2.431750000000006,4.86690683478436
ETH-PERP,sell,0.013686630898937919,2022-01-06 03:00:00,3653.2,2022-01-12 00:00:00,3218.3,50.0,50.0,5.886482398992659,11.781211646137614
BTC-PERP,buy,0.0013705270187386778,2022-02-04 23:00:00,39517.0,2022-02-05 07:00:00,41492.85,54.15911619949633,108.31823239899266,2.6302374782285334,4.853102828020375
BTC-PERP,buy,0.0013705270187386778,2022-02-04 23:00:00,39517.0,2022-02-11 13:00:00,42873.0,54.15911619949633,54.15911619949633,4.520446270135284,8.340764193004764
BTC-PERP,buy,0.001311580410133766,2022-02-15 16:00:00,44019.0,2022-02-17 21:00:00,42636.27636291588,57.73445807367825,115.4689161473565,-1.89311198906707,-3.2767047631009127
BTC-PERP,buy,0.001311580410133766,2022-02-15 16:00:00,44019.0,2022-02-17 22:00:00,41943.0,57.73445807367825,57.73445807367825,-2.8017631840888315,-4.849449384612925
SOL-PERP,sell,0.5780017791505379,2022-02-18 01:00:00,95.825,2022-02-18 23:00:00,91.03375,55.387020487100294,110.77404097420059,2.6937477413901307,4.866906834784364
SOL-PERP,sell,0.5780017791505379,2022-02-18 01:00:00,95.825,2022-02-21 09:00:00,94.515,55.387020487100294,55.387020487100294,0.6801705296367514,1.2288925754420066
SOL-PERP,sell,0.6909473638523499,2022-02-24 10:00:00,82.6025,2022-02-24 11:00:00,78.472375,57.073979622613734,114.14795924522747,2.775792998945823,4.8669068347843565
SOL-PERP,sell,0.6909473638523499,2022-02-24 10:00:00,82.6025,2022-02-25 03:00:00,90.93,57.073979622613734,57.073979622613734,-5.8377954488728365,-10.235635935742467
SOL-PERP,sell,0.6812999496798555,2022-03-11 09:00:00,81.525,2022-03-16 02:00:00,83.45904334070974,55.542978397650224,111.08595679530045,-1.3963461650024023,-2.5157532640812104
SOL-PERP,sell,0.6812999496798555,2022-03-11 09:00:00,81.525,2022-03-16 03:00:00,84.645,55.542978397650224,55.542978397650224,-2.204903971847947,-3.97250660558985
SOL-PERP,buy,0.5667978308774758,2022-03-23 22:00:00,94.8175,2022-03-24 18:00:00,99.558375,53.74235332922506,107.48470665845012,2.6099973894338264,4.853102828020408
SOL-PERP,buy,0.5667978308774758,2022-03-23 22:00:00,94.8175,2022-04-05 01:00:00,127.495,53.74235332922506,53.74235332922506,18.433331748554863,34.27545743950182
BTC-PERP,sell,0.0016550520976131092,2022-04-18 12:00:00,38829.0,2022-04-19 01:00:00,40058.33356137902,64.26401789821942,128.52803579643884,-2.1260049422466354,-3.3105527132583896
BTC-PERP,sell,0.0016550520976131092,2022-04-18 12:00:00,38829.0,2022-04-19 02:00:00,40657.0,64.26401789821942,64.26401789821942,-3.117522664158367,-4.854515109248844
ETH-PERP,sell,0.02206186889293124,2022-04-18 12:00:00,2912.9,2022-04-19 02:00:00,3012.907728332112,64.26401789821942,128.52803579643884,-2.2978714659739636,-3.5781782371400688
ETH-PERP,sell,0.02206186889293124,2022-04-18 12:00:00,2912.9,2022-04-19 03:00:00,3006.3,64.26401789821942,64.26401789821942,-2.151990584645503,-3.351016795556536
SOL-PERP,sell,0.6261870432850183,2022-04-30 00:00:00,94.8875,2022-05-01 05:00:00,90.143125,59.41732306970717,118.83464613941435,2.88976150749521,4.866906834784351
SOL-PERP,sell,0.6261870432850183,2022-04-30 00:00:00,94.8875,2022-05-02 00:00:00,90.675,59.41732306970717,59.41732306970717,2.5564751365844436,4.30558933079003
ETH-PERP,sell,0.021273656666561825,2022-04-30 03:00:00,2793.0,2022-05-02 14:00:00,2874.5734237030897,59.41732306970718,118.83464613941436,-1.8197640167793787,-3.064827982512278
BTC-PERP,sell,0.0015531910356739555,2022-04-30 22:00:00,38255.0,2022-05-02 21:00:00,39181.79730830063,59.417323069707166,118.83464613941433,-1.523685168726672,-2.566175008733893
BTC-PERP,sell,0.0015531910356739555,2022-04-30 22:00:00,38255.0,2022-05-05 00:00:00,39205.0,59.417323069707166,59.417323069707166,-1.5597486082265621,-2.626912685435796
ETH-PERP,sell,0.021273656666561825,2022-04-30 03:00:00,2793.0,2022-05-05 02:00:00,2935.4,59.41732306970718,59.41732306970718,-3.1146735197125204,-5.245701350057112
SOL-PERP,sell,0.9342146361594926,2022-05-11 14:00:00,62.225,2022-05-11 20:00:00,59.113749999999996,58.13150573502443,116.26301147004887,2.827225781422922,4.866906834784364
SOL-PERP,sell,0.9342146361594926,2022-05-11 14:00:00,62.225,2022-05-16 06:00:00,57.61,58.13150573502443,58.13150573502443,4.233034418229143,7.28692567722276
SOL-PERP,sell,1.272554655553616,2022-05-21 00:00:00,48.455,2022-05-26 14:00:00,46.03225,61.661635834850465,123.32327166970093,2.9989136588279566,4.866906834784356
SOL-PERP,sell,1.272554655553616,2022-05-21 00:00:00,48.455,2022-05-30 10:00:00,46.185,61.661635834850465,61.661635834850465,2.8043948672855943,4.551224243101636
BTC-PERP,buy,0.0020940350965849516,2022-06-06 09:00:00,30832.0,2022-06-07 08:00:00,30480.342468158324,64.56329009790723,129.12658019581446,-0.8262563515424237,-1.2788666367941377
BTC-PERP,buy,0.0020940350965849516,2022-06-06 09:00:00,30832.0,2022-06-07 09:00:00,29544.0,64.56329009790723,64.56329009790723,-2.7856178284954094,-4.311535635485885
ETH-PERP,sell,0.06266961554612374,2022-06-18 15:00:00,1001.4,2022-06-19 02:00:00,951.3299999999999,62.75735300788831,125.51470601577662,3.052203863538654,4.866906834784358
SOL-PERP,sell,2.175298197847082,2022-06-18 14:00:00,28.85,2022-06-19 04:00:00,27.4075,62.75735300788832,125.51470601577664,3.052203863538652,4.866906834784356
ETH-PERP,sell,0.06266961554612374,2022-06-18 15:00:00,1001.4,2022-06-19 18:00:00,1062.0,62.75735300788831,62.75735300788831,-3.888297441397605,-6.200104003299607
SOL-PERP,sell,2.175298197847082,2022-06-18 14:00:00,28.85,2022-06-19 23:00:00,33.4225,62.75735300788832,62.75735300788832,-10.041373889573581,-16.011522623895644
